eid,doi,pii,pubmed_id,title,subtype,subtypeDescription,creator,afid,affilname,affiliation_city,affiliation_country,author_count,author_names,author_ids,author_afids,coverDate,coverDisplayDate,publicationName,issn,source_id,eIssn,aggregationType,volume,issueIdentifier,article_number,pageRange,description,authkeywords,citedby_count,openaccess,freetoread,freetoreadLabel,fund_acr,fund_no,fund_sponsor
2-s2.0-85137802103,10.1016/j.buildenv.2022.109569,S0360132322007995,,A novel staggered split absorber design for enhanced solar chimney performance,ar,Article,Gong J.,,National University of Singapore,Singapore City,Singapore,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109569,,,,15,0,,,,,
2-s2.0-85137784606,10.1016/j.buildenv.2022.109570,S0360132322008009,,Analysis of the energy and visual performance of a building with photochromic windows for a location in southern Italy,ar,Article,Nicoletti F.,,Università della Calabria,Rende,Italy,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109570,,,,29,0,,,,,
2-s2.0-85137702119,10.1016/j.buildenv.2022.109567,S0360132322007971,,Investigating the short-term cognitive abilities under local strong thermal radiation through EEG measurement,ar,Article,Niu H.,,Xi'an University of Architecture and Technology,Xi'an,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109567,,,,22,0,,,,,
2-s2.0-85137680565,10.1016/j.buildenv.2022.109543,S0360132322007739,,Systems of social practice and automation in an energy efficient home,ar,Article,Malatesta T.,,Curtin University,Perth,Australia,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109543,,,,4,0,,,,,
2-s2.0-85137662382,10.1016/j.buildenv.2022.109574,S0360132322008046,,Identifying urban morphological archetypes for microclimate studies using a clustering approach,ar,Article,Joshi M.Y.,,Université de Liège,Liege,Belgium,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109574,,,,23,0,repositoryvor,Green,,,
2-s2.0-85137649217,10.1016/j.buildenv.2022.109573,S0360132322008034,,Error analysis of human inhalation exposure simulation in industrial workshop,cp,Conference Paper,Wang Y.,,Tianjin University,Tianjin,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109573,,,,16,0,,,,,
2-s2.0-85137643239,10.1016/j.buildenv.2022.109571,S0360132322008010,,Convection heat transfer coefficient of building glasses under salt deposition conditions,ar,Article,Mao H.,,South China University of Technology,Guangzhou,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109571,,,,7,0,,,,,
2-s2.0-85137642670,10.1016/j.buildenv.2022.109537,S0360132322007673,,Effects of draught on thermal comfort and respiratory immunity,ar,Article,Cheng X.,,Southeast University,Nanjing,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109537,,,,5,0,,,,,
2-s2.0-85137641600,10.1016/j.buildenv.2022.109516,S0360132322007466,,"Physical workplaces and human well-being: A mixed-methods study to quantify the effects of materials, windows, and representation on biobehavioral outcomes",ar,Article,Douglas I.P.,,Stanford University,Stanford,United States,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109516,,,,19,1,publisherfree2read,Bronze,,,
2-s2.0-85137640754,10.1016/j.buildenv.2022.109523,S0360132322007533,,(3Ts) Green conservation framework: A hierarchical-based sustainability approach,ar,Article,Shehata A.O.,,Faculty of Engineering- Port Said University,Port Said,Egypt,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109523,,,,25,0,,,,,
2-s2.0-85137635741,10.1016/j.buildenv.2022.109538,S0360132322007685,,Study of personal thermoregulatory responses after environmental cold step-change for group classification,ar,Article,Hu J.,,Shanghai Jiao Tong University,Shanghai,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109538,,,,6,0,,,,,
2-s2.0-85137628468,10.1016/j.buildenv.2022.109572,S0360132322008022,,Effects of edge-seal design on the mechanical and thermal performance of vacuum-insulated glazing,ar,Article,Zhu W.,,Tickle College of Engineering,Knoxville,United States,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109572,,,,3,1,publisherfree2read,Bronze,,,
2-s2.0-85137627782,10.1016/j.buildenv.2022.109577,S0360132322008071,,Value capitalization effects of green buildings: A new insight through time trends and differences in various price levels,ar,Article,Tsai I.C.,,National Tsing Hua University,Hsinchu,Taiwan,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109577,,,,10,0,,,,,
2-s2.0-85137615332,10.1016/j.buildenv.2022.109539,S0360132322007697,,"Impact of WELL certification on occupant satisfaction and perceived health, well-being, and productivity: A multi-office pre- versus post-occupancy evaluation",ar,Article,Ildiri N.,,College of Engineering and Applied Science,Boulder,United States,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109539,,,,36,1,repositoryam,Green,,,
2-s2.0-85137560330,10.1016/j.buildenv.2022.109564,S0360132322007946,,An experimental Investigation of stagnant air pollution dispersion around a building in a turbulent flow,ar,Article,Keshavarzian E.,,"Arup Limited, Australia;Western Sydney University",Sydney;Penrith,Australia;Australia,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109564,,,,6,0,,,,,
2-s2.0-85137261616,10.1016/j.buildenv.2022.109554,S0360132322007843,,Multi-criteria assessment of enhanced radiant ceiling panels using internal longitudinal fins,ar,Article,Hassan M.A.,,Faculty of Engineering,Cairo,Egypt,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109554,,,,14,0,,,,,
2-s2.0-85137259997,10.1016/j.buildenv.2022.109530,S0360132322007600,,Ceiling impact on air disinfection performance of Upper-Room Germicidal Ultraviolet (UR-GUV),ar,Article,Zhu S.,,A. James Clark School of Engineering,College Park,United States,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109530,,,,11,1,repositoryvor,Green,,,
2-s2.0-85137181611,10.1016/j.buildenv.2022.109525,S0360132322007557,,Simulation analysis of appropriate solutions to demands of light and heat in winter from the perspective of keeping health culture,ar,Article,Wang S.,,Dalian University of Technology,Dalian,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109525,,,,6,0,,,,,
2-s2.0-85137181602,10.1016/j.buildenv.2022.109566,S036013232200796X,,Experimental and CFD study of ventilation performance enhanced by roof window and mechanical ventilation system with different design strategies,ar,Article,He Y.,,Tsinghua University;Ministry of Education of the People's Republic of China,Beijing;Beijing,China;China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109566,,,,22,0,,,,,
2-s2.0-85137176020,10.1016/j.buildenv.2022.109560,S0360132322007909,,Green walls in schools - The potential well-being benefits,ar,Article,Gunn C.,,University of Reading,Reading,United Kingdom,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109560,,,,15,0,repositoryam,Green,,,
2-s2.0-85137172308,10.1016/j.buildenv.2022.109551,S0360132322007818,,Advanced prediction model for individual thermal comfort considering blood glucose and salivary cortisol,ar,Article,Kim H.,,Yonsei University,Seoul,South Korea,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109551,,,,20,0,,,,,
2-s2.0-85137170907,10.1016/j.buildenv.2022.109562,S0360132322007922,,Holistic digital-twin-based framework to improve tunnel lighting environment: From methodology to application,ar,Article,Shen Y.,,State Key Laboratory of Disaster Reduction in Civil Engineering;Tongji University,Shanghai;Shanghai,China;China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109562,,,,29,0,repositoryam,Green,,,
2-s2.0-85137168500,10.1016/j.buildenv.2022.109541,S0360132322007715,,An innovative method to predict the thermal parameters of construction assemblies for urban building energy models,ar,Article,Wang C.,,Southeast University,Nanjing,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109541,,,,14,0,,,,,
2-s2.0-85137167208,10.1016/j.buildenv.2022.109531,S0360132322007612,,The low frequency structure-borne sound problem in multi-storey timber buildings and potential of acoustic metamaterials: A review,re,Review,Gibson B.,,University of Melbourne,Melbourne,Australia,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109531,,,,24,0,,,,,
2-s2.0-85137166972,10.1016/j.buildenv.2022.109558,S0360132322007880,,Stratified micro-environments using a sidewall air supply: An experimental and simulation study,ar,Article,Tian X.,,City University of Hong Kong,Hong Kong,Hong Kong,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109558,,,,7,0,,,,,
2-s2.0-85137162677,10.1016/j.buildenv.2022.109535,S036013232200765X,,Aerogel composite for cavity wall rehabilitation in the Netherlands: Material characterization and thermal comfort assessment,ar,Article,Koh C.H.,,Technische Universiteit Eindhoven,Eindhoven,Netherlands,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109535,,,,7,1,repositoryvor,Green,,,
2-s2.0-85137161909,10.1016/j.buildenv.2022.109534,S0360132322007648,,Thermal behavior analysis of wood-based furniture applied with phase change materials and finishing treatment for stable thermal energy storage,ar,Article,Nam J.,,Yonsei University,Seoul,South Korea,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109534,,,,16,0,,,,,
2-s2.0-85137160974,10.1016/j.buildenv.2022.109510,S0360132322007405,,A systematic comparative study of granular activated carbons and catalysts for ozone removal,ar,Article,Namdari M.,,Concordia University,Montreal,Canada,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109510,,,,10,0,,,,,
2-s2.0-85137160882,10.1016/j.buildenv.2022.109508,S0360132322007387,,"Effects of correlated color temperature of office light on subjective perception, mood and task performance",ar,Article,Zeng Y.,,Tsinghua University,Beijing,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109508,,,,28,0,,,,,
2-s2.0-85137158148,10.1016/j.buildenv.2022.109557,S0360132322007879,,A cross-sectional field study of bedroom ventilation and sleep quality in Denmark during the heating season,ar,Article,Liao C.,,Universiteit Gent;Technical University of Denmark,Ghent;Lyngby,Belgium;Denmark,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109557,,,,12,0,,,,,
2-s2.0-85137154703,10.1016/j.buildenv.2022.109526,S0360132322007569,,Urban design of inner courtyards and road traffic noise: Influence of façade characteristics and building orientation on perceived noise annoyance,ar,Article,Eggenschwiler K.,,Empa - Swiss Federal Laboratories for Materials Science and Technology,Dubendorf,Switzerland,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109526,,,,13,1,repositoryvor,Green,,,
2-s2.0-85137154020,10.1016/j.buildenv.2022.109522,S0360132322007521,,Evaluation of urban form influence on pedestrians' wind comfort,ar,Article,Norouziasas A.,,Norges Teknisk-Naturvitenskapelige Universitet;Politecnico di Torino,Trondheim;Turin,Norway;Italy,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109522,,,,28,0,,,,,
2-s2.0-85137151707,10.1016/j.buildenv.2022.109568,S0360132322007983,,Predicting the long-term CO<inf>2</inf> concentration in classrooms based on the BO–EMD–LSTM model,ar,Article,Yang G.,,Dalian University of Technology,Dalian,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109568,,,,16,0,,,,,
2-s2.0-85137067716,10.1016/j.buildenv.2022.109521,S036013232200751X,,Vertical thermal environment of subtropical broad-leaved urban forests and the influence of canopy structure,ar,Article,Dong Y.,,Zhejiang Agriculture and Forestry University,Hangzhou,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109521,,,,6,0,,,,,
2-s2.0-85137042420,10.1016/j.buildenv.2022.109494,S0360132322007259,,Effect of low concentrations of indoor toluene on cognitive performance: EEG-based evidence,ar,Article,Wang Z.,,Tianjin University,Tianjin,China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109494,,,,7,0,,,,,
2-s2.0-85137021763,10.1016/j.buildenv.2022.109512,S0360132322007429,,"Experimental evaluation of thermal comfort, SBS symptoms and physiological responses in a radiant ceiling cooling environment under temperature step-changes",ar,Article,Wu Z.,,Berkeley Education Alliance for Research in Singapore;Karlsruher Institut für Technologie,Singapore City;Karlsruhe,Singapore;Germany,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109512,,,,28,0,repositoryam,Green,,,
2-s2.0-85137014569,10.1016/j.buildenv.2022.109514,S0360132322007442,,How green building rating systems affect indoor thermal comfort environments design,ar,Article,He Y.,,Shenzhen University;State Key Laboratory of Subtropical Architecture Science,Shenzhen;Guangzhou,China;China,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109514,,,,17,0,,,,,
2-s2.0-85137012067,10.1016/j.buildenv.2022.109499,S0360132322007302,,Estimating low-occurrence wind speeds from mean velocity and turbulent kinetic energy: Development of statistical method and validation with idealized cases,ar,Article,Wang W.,,Institute of Science Tokyo;Kyushu University,Tokyo;Fukuoka,Japan;Japan,,,,,2022-10-01,October 2022,Building and Environment,03601323,26874,,Journal,224,,109499,,,,18,1,publisherfree2read,Bronze,,,
2-s2.0-85141916044,10.1016/j.buildenv.2022.109491,S0360132322007223,,Experimental and numerical study on the thermal energy storage performance of a novel phase-change material for radiant floor heating systems,ar,Article,Jin X.,,City University of Hong Kong,Hong Kong,Hong Kong,,,,,2022-09-01,September 2022,Building and Environment,03601323,26874,,Journal,223,,109491,,,,24,0,,,,,
2-s2.0-85138443502,10.1016/j.buildenv.2022.109495,S0360132322007260,,A modified k-ω turbulence model for improved predictions of neutral atmospheric boundary layer flows,ar,Article,Saleh A.,,American University of Beirut,Beirut,Lebanon,,,,,2022-09-01,September 2022,Building and Environment,03601323,26874,,Journal,223,,109495,,,,7,0,,,,,
2-s2.0-85138442449,10.1016/j.buildenv.2022.109483,S0360132322007144,,Field investigation for ambient wind speed and direction effects exposure of cyclists to PM<inf>2.5</inf> and PM<inf>10</inf> in urban street environments,ar,Article,Hu H.,,Fujian University of Technology;Fujian Normal University,Fuzhou;Fuzhou,China;China,,,,,2022-09-01,September 2022,Building and Environment,03601323,26874,,Journal,223,,109483,,,,16,0,,,,,
2-s2.0-85138441658,10.1016/j.buildenv.2022.109505,S0360132322007351,,Climate adaptive optimization of green roofs and natural night ventilation for lifespan energy performance improvement in office buildings,ar,Article,Shi D.,,The University of Hong Kong,Hong Kong,Hong Kong,,,,,2022-09-01,September 2022,Building and Environment,03601323,26874,,Journal,223,,109505,,,,23,0,,,,,
